case_id,symbol,entry_time,side,order_type,lot_size,david_state_shift1,david_state_source,type3_candle_combination,bar_hour_utc,bar_spread,bar_tick_volume,content_hash
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-11T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,6,1750,73DBC1CF195F5FEFF67E02819F2B80A179D42B58231A69C358B015A2B33E136A
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-13T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,5,3026,64B5FE716CAB316996750E4A16977F0812BB056B64CD0FAD617DECF2D7976E12
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-14T01:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,01,8,709,636C9A48FC5E2D70AC891D18FBD078B97D2AD5ED220C947FB5AA2D83F6A313F8
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-14T09:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,09,6,3498,6E6F92A0901439D980F84F3F50782F50C58567097CCDAE8060F6BDAE23BA1102
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-17T01:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,01,8,766,694B6ED082227329D8B94DB5C9ED0A7630EC8AFDEC1A5F0DAA7C8184C63940A2
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-17T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,8,1454,AF9B1858263D787F98F2B938DC3491370C2E94BA0304A13DD8B1EE4229FE4BB7
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-19T14:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,14,7,1528,877608FC6C3AFB6317957AE62429FB3328C6A43F843801FB43CB5242EF2C726A
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-24T15:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,15,7,2541,D11927C419D873EFDE3FEB871B08A0406854C87B5FC9C46FD4B675F94254BA9C
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-25T18:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,18,7,3062,566FD24FE14245F7859895F028C53E5B9ECC225F49C75585EEE75403CEE5482A
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-06-26T15:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,15,7,3189,225598A11EDAD0DB0F3308A84F3CAAA6738709E600667EE30AD8BDFC42F68131
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-01T16:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,16,3,3601,B59A6A61BEA61F23AAA8A4E6ACAA1E1AE0E65FAABD114B7C870DF802C4855ABE
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-02T04:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,04,6,2097,5B1BA6C36E1C12E87F1E24B5F132648C092F2F84E77B2B30F9F344F78AC56570
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-02T18:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,18,5,3779,DAC40B6411D759E19603EC6F3CC1984CA208A3C696B55DB9F120B0C106D0D448
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-03T15:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,15,6,3336,37CB75CE79D002A3984B7DCAD77853AB37EEE57B704234593498D5613D641366
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-03T22:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,22,6,1059,CA4A08E61E8136A8B28EB25B73B10AF22E90B1285067537592B0B93354891AAE
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-08T11:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,11,6,2528,72D35C78F71920F5D328EAA2ED41E50436671D48D0326C94F920F5148AEEEA5E
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-10T14:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,14,7,1977,78511C8AEBA9114532BEDB83B588FF42E62A613C436EB080B6AFE71977965DF0
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-10T19:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,19,6,2102,77FE91B31AB8E308913FBC94489B36727095E1212050331F4A1667C040869A52
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-11T22:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,22,4,2306,608EF15B5A70C473AFF019D10A440196A53E83ADA07A5A322D486B0827D3C6CF
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-16T17:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,17,6,4203,7FD96CE2BB1CE979B3980EF23969E059427997F39C0BF42A3FA0BD96B400A0F4
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-18T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,7,2224,3DC043ED8A14B71025346E051C243FFF2E109C032D5E53B25BD3FBCEA3AFE313
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-18T22:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,22,7,3474,3FADE860FE98AAB54BF755C61F4B3BFD0472BD4866191101FD88AF78D5C9A8CD
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-22T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,5,2159,697F7153791FD0363078D54190A9EC82C8C9AF1AC672F6413B6138C8B2E2F3EB
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-23T17:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,17,6,3613,7E09A3D032C7C3F067ED0B86E61DE7423BA929F126C355C943EA395E96353A72
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-24T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,6,2265,4DEE83F8C0EC0A003CB28C4044FEE53E8A57CB933060EB04EF2B4E99BE30FAC1
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-24T07:00:00.000Z,SELL,TYPE1,0.04,DOWN,mt5_export_indicator_buffer,-5,07,6,2754,B02C3F8E6FA142F0758E67EF20978759BEE58B7DD0C518E05BA09FBFF9AB29A9
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-26T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,7,2155,CD53E221B63D306722B74D24CBB3F32209C74A7BA3546B7E58182CCAC93BE1FB
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-30T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,6,2149,65FDC7673E4B40EBC8EA96E53214FDAEE8622180FCFF4C57A1A9821416C8E023
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-07-31T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,7,4013,ED7BF914E91612DA11CD0C0FF26F1BB1942987F6AFEB3A664F8D365A6BE62763
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-01T16:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,16,7,4383,E719EC08A1A34F00179B0D0117A483568983549D2021629B6638D233005307EE
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-02T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,5,4214,C145BB88532209B209A56057C4F2F8FD82B35537F60E221930ECD89A4A227481
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-02T17:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,17,6,6995,445E23321A717D1FC894ABDCBFA42936FC929B65C39FCBD2704C226FA06A4558
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-06T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,6,4200,59C46BAAF0803041AC4C8894452CC3731DD5509567A62F37CFA0AD02D96C6009
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-07T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,5,3417,18845406CF7EF9F17291DF515CAD72F60675999829430CE99F1D873DE50A0F98
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-08T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,6,3640,D38C2BC9BD54041C4BC08FB8EBEB0C188550079868FAA7F64C789AD910E94931
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-09T03:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,03,7,3254,E67E25213FE1E0A9A28C757FDA112427B4329D3E6628B7DDB7CA2DE4A87DEEB5
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-14T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,5,2985,B2F871ED41AEAA7F7B795F834F738F51463C449991A61E050892E1E0D8E9A4D2
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-15T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,7,1428,A08385ED10E58AE92110F0A15CAF63E11B1175CE4B8896BD9671061E106C8265
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-16T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,7,2224,68096F088390E1F79B58E11A36F716D40D693234A3403979228A195677063E28
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-16T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,8,2184,CE93A84BE10229001E82A145C816EF7731FC3597F6F6CF14D64A8954DDE50C34
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-16T20:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,20,5,1917,B03ABC32AD58CF410BD3DDC87C9C3DB6BBCDD1A61AE4FADD759094A579B91FF2
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-19T13:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,13,6,1504,B624F74C95D63C609829BFB2290D92897D837587C2A8A5016FD0A2584E09F256
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-19T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,6,2096,9CAF0960B405120FAD71D3893AC7BBE6FA284943D9203E697FB62A9F6F14BA96
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-20T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,4,2950,41A42F4FAA85E906A7F139C9B4488634BD0C8487A0CD26F41A29B8F39DEABEAD
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-22T10:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,10,2,2419,976689E475BC122D6EF5E145B36B01758DC55884D30171272407F06A4BBEEFEE
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-23T01:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,01,7,797,87937ED6B56542238902C95457BD6C8F8A82A5A342DA701D2A1E609FD867D37D
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-23T15:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,15,5,2473,BF11938553407D5064A91C09A299D47AA03FB67B76D8176CC05D76A619DB440F
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-23T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,5,2802,206F339B9C661C1E77405F9A8069E658D6831BAB5AF3A99C816767652C356058
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-27T08:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,08,5,1582,F4E561E91155D46EA6484E64723C87F8E4411EF81E07557E45F178600EFB9766
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-27T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,5,1995,DB240BD165D5DD231ED965931A529479E3FDC180B560FE6BE08523376EE74F32
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-08-28T07:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,07,7,1473,C4B6B93955274F746B27DCA7274DA2B8F08E85F7C22E1B5369A3665752FE60C7
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-02T23:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,23,8,313,ACDF350B1C9919626A957E5B474A95AE4D7780703FDBAC9412470917763A073D
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-04T11:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,11,6,2464,578B804399E924B2C37012FEC786D88BA896493E518161CDCAF723F700F738EC
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-10T21:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,21,7,1838,61592F1ABF4CAAD7CF91ACA47750A16D35723600C89D602BD6C0778AD6945A26
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-11T22:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,22,5,2541,673E0EBA688830081A0C4467170B9D0D33847697D8172618E392A176FB0A712A
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-12T19:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,19,1,2434,F891D77E4B17140C7B230CFB082A09878089E9D866BB7F5A2341FB1443B24448
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-16T09:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,09,6,2017,C7C65E5664588EF4A2585C26755E0905C0A64BE85BD1CB52EE6776FFBBD32B40
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-16T14:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,14,7,1626,6E8B57C7D2D869518998F50E90F72D743496EC92325F17F1088BE51AEEEB6B46
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-18T04:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,04,8,1920,C87C32DDEE2C6336B15380757C73AE86F2B3E25143C39E325E366873C29AC88C
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-18T12:00:00.000Z,BUY,TYPE3,0.02,DOWN,mt5_export_indicator_buffer,4,12,7,1683,8079F3F57E0C051163AEC89C7B00191B5DF88D135F58095D167C3AEAF6F6CCDF
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-19T10:00:00.000Z,BUY,TYPE1,0.04,UP,mt5_export_indicator_buffer,2,10,5,3964,1051B879BF6E3553B17CFCA46FFC105589F36D8F245FF21E41FFF24942F3A35B
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-19T17:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,17,4,5149,2D4739E0D8020BDCE28AEA430FB828951F9B7C0A9C92BA587173BE14443FE4D8
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-20T02:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,02,7,725,48FD756207A2EBEF986DE6A6D7C63FBBD098A3F554242F839E1D6AC519FB5E44
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-24T04:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,04,6,3098,F1260C12410520F8784443749DDD91F9A61A13A14D573D18AC2B44FF08FAA889
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-27T01:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,01,8,612,57E95E162CACB193F3E20DCB6DABE69DB60A1A16E19EEBEC8D12986A64267ECE
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-27T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,6,1904,735F6E4BA5B80AE63E8BCB77B9F09D77357E242128C3565EAC4FBA4753D5C372
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-09-30T14:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,14,7,1878,95FE6AEE4F469FAF3BB3C31EDF715B4F20F085FF9846E09CD2DA62F0578878FA
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-01T00:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,00,35,428,628BD854C3012EEB12B55E6FF3AF43F55D3D94159765DDB5DE0828AD6BFAC20A
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-01T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,2,4625,41C24947B1340AC15AA314C28A7A963E343F4512C364D9E9BF4282254FC8305D
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-02T01:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,01,7,805,4125AAD6E1E9385E968A63E67DF59211662928B248FB9D2558D067E844FD10C8
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-02T18:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,18,1,3843,4F3D3DD854BBE02766305253EEF8DC65C4601F41D1E6EB7331A7D303A3185584
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-03T07:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,07,7,1285,52831EA470AB95E1EFB1021568FE51C8FA64718B98BB3D927B435BB3446038DD
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-04T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,5,1633,85E46E572BB1668022CD47F0B3DB776EC04F9EDE627B4DFD4B73C9E53D40EE5F
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-07T19:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,19,5,2570,E46FC1AA38591C9789652A316BDBD2FAC4686D9397E5B2122E2C620EABA307F0
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-09T18:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,18,4,3102,80B7EA327D85377121734657463205CB514665EF9B7158DD72DDAD7225BECE67
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-11T15:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,15,7,3930,0626197FB92441F5B8164995C1B8945EC9A9C7EC7CF1A3AA5C4F029143C52BB2
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-14T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,7,1367,F95961F2A02C05A095CBC65CDA96C00BEAA24556AEEBB83AE10F2DEABBAC4F8D
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-15T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,6,2076,2FE7F7C2543177CF9C8750E2361C1838538AD5565C988809BD5ABC77B59DC8AB
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-16T19:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,19,6,1993,655CF9093D89C2BB56F7BF05051DA66FD5AA8EE4CB9DC456764AA48802510694
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-17T00:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,00,43,194,A05D5548B0A1F4D4D220E9A4F37A016DB7882AF8F0453995A4BCEC0C06C590C9
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-21T21:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,21,5,1520,C1B8EAA2D88272EF46E64479F475BA80A291F210394859FB27A13879791A817C
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-22T18:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,18,7,2458,3C0B82C332540ABBDEE134F6BC67F233843DD498E7F553624FF34B5CBD14566D
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-23T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,7,1420,5FB7571DF9421B768C37812DD82BC0389E0064712E6708F6C80578422D4B7559
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-23T21:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,21,5,2575,BDECD046FD0BE3CC3FC37FCF2B1F565DA329BF71F33BD6C95729261F2FC692A3
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-25T22:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,22,7,2150,9AFAD2D4F75E49DC26EE1052200833F998D45D80BA5E0EA43CC3310DEB42A1AA
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-10-30T21:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,21,7,1583,56572F5D7FE68281A4E1BEBC6D5B792B033C18B5E8E9E6A048302B8A8567F991
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-01T10:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,10,7,1789,BF134C2889B06CAA39776664EF5ECCECF47BB0B5EC9A4B55C340511EA7928CB7
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-04T00:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,00,49,373,BE5C6940FB88BB05652AEC9803FF5D256069D2B57E519C31CDE8D40123E9F53C
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-04T19:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,19,6,2566,1395CDDC57FE43BB60AB8FA359BDEF9D06D2A5CF658A39D68802737ADB5581C5
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-05T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,7,2147,36ABD58325C02DC82365E1593292FBCA84DE385FEB04D40B2981BFD6D2044018
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-06T01:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,01,8,1690,14F30C29AD25BD8CE0467DC4B41466A955B34BA64FA19F810AFD952C306AD106
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-08T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,7,1464,EF6993A4F59F3F8D993726B092C3DB525B97DAED66F8B842C2DF0765429300CE
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-08T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,7,2320,DDC6127842FF402A54FF39923BBE751A3341EF50C32DF7B7169B59190CC5A4D3
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-11T18:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,18,6,2575,186A5C66B2A69E510BB54CAA81D648E59896E99B4BDF52FB6CE6E45ED131F5B8
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-12T06:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,06,7,1666,91D40770D4337BE673F3CE01EFFE7F57E414803FD24CDEDC5AC12D977149896B
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-12T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,6,2341,C767B201BD30306711BBB662500BFBA00D7C161F192BC878EF634DFE7B46F664
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-14T05:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,05,7,2152,CA10BCC5BB76F1101C3D97D7AFF97087B1C8B9E10FCF639B43B4F520AFD4F311
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-18T01:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,01,6,1202,38A073413690078CC7D4B284DAAF7118A28FC114D7A4C76218699BE2EDC6308A
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-20T08:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,08,5,1765,61C2BC5F254BD161FDC9D5692C71D712B3B802DB9DCA607FEB2456672456DFCF
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-20T13:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,13,6,2467,F558C82D38FF4A10794FAC41764CDE188A0B4AADCF87E4B8FAD6504EEA2EAFF3
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-25T02:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,02,4,2575,A472DD5FA100F7B42D460C7E39C30C8AC0A9769A02971A660E8DA92068B38919
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-25T20:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,20,4,3329,4D1EA9DEEFB0E94A0C3253F4200A2CD33C965FE9541C335C93833AC44EFF99F9
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-11-26T19:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,19,4,3895,F13F28EFDC8BBBF8C1EE06A5B8D1D821FE1DEC65FC8B87823816C10C59F7E436
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-12-02T17:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,17,3,5884,B6867ED19CB8CFE317204BBA96CC9422571602A83460E350A8BC2240881BDB94
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-12-04T05:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,05,4,3207,C35B496FC74F5CEDB6777EEA7CA613858002160911D533616D8E7A72D1555D36
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-12-04T12:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,12,6,2649,00B0CCC63B34B77A4C4AEF21FF4C2FD8F81DC572D4D608C2EF985C8E0D318562
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-12-05T14:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,14,7,2812,B8BA8564A80F5B1B6B1F453D5E6E6170D2A4F2890D294F0DC7FD0E342BE0A703
audcad_h1_12y_type1_type3_primary,AUDCAD,2024-12-10T00:00:00.000Z,SELL,TYPE3,0.02,UP,mt5_export_indicator_buffer,-4,00,31,334,E67445F20832CF60DECDA288A4EC9F819CB3181100E1989A144AC0D4658BDE59
