row_key,week_open_utc,pair,candidate_b_side,trigger_side,candidate_b_alignment,candidate_b_contra_alignment,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,path_efficiency_week,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,grid_quantum_adr,signal_adr_brick,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,sweep_required_adr,displacement_body_adr,displacement_required_adr,sweep_to_entry_bars,signal_form,bb_sweep_context,family_alignment_context,base_currency_strength,quote_currency_strength,content_hash
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-11|SHORT|2022-01-11T08:11:00.000Z|2022-01-11T08:12:00.000Z,2022-01-10T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.659375,0.019048,0.470665,0.000296,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.219792,0.219792,0.659375,true,0.054948,,2022-01-11T08:11:00.000Z,2022-01-11T08:12:00.000Z,2022-01-11T08:12:00.000Z,0.051062,0.05,0.075484,0.05,1,2_BAR,false,-0.122432,0.122432,0.117021,0C36ABD37303C2B0E05687D7EA6993ED5E9D30AD06EDCF1D680FD8DE5C32FD9E
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-11|SHORT|2022-01-11T08:34:00.000Z|2022-01-11T08:35:00.000Z,2022-01-10T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.659375,0.019048,0.470665,0.000296,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.219792,0.219792,0.659375,true,0.054948,,2022-01-11T08:34:00.000Z,2022-01-11T08:35:00.000Z,2022-01-11T08:35:00.000Z,0.108785,0.05,0.091025,0.05,1,2_BAR,false,-0.122432,0.122432,0.117021,5FE93D730D3AF7B71D5750E1F3EB8A8208BEECB223DED698E6C16E76AB831A14
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-11|SHORT|2022-01-11T08:35:00.000Z|2022-01-11T08:35:00.000Z,2022-01-10T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.659375,0.019048,0.470665,0.000296,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.219792,0.219792,0.659375,true,0.054948,,2022-01-11T08:35:00.000Z,2022-01-11T08:35:00.000Z,2022-01-11T08:35:00.000Z,0.066603,0.05,0.091025,0.05,0,1_BAR,false,-0.122432,0.122432,0.117021,24B38BB5A79E6D5E9DE2BCBE1B49D49F427DD5306A1C3D0EF2CBD326CE187DF4
2022-01-10T00:00:00.000Z|CADCHF|asia_london|2022-01-11|SHORT|2022-01-11T09:13:00.000Z|2022-01-11T09:14:00.000Z,2022-01-10T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,asia_london|2022-01-11,ASIA_LONDON,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,0.659375,0.019048,0.470665,0.000296,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.219792,0.219792,0.659375,true,0.054948,,2022-01-11T09:13:00.000Z,2022-01-11T09:14:00.000Z,2022-01-11T09:14:00.000Z,0.068823,0.05,0.066603,0.05,1,2_BAR,false,-0.122432,0.122432,0.117021,BE5782E4AE3908630EC1801F84D8D915782BDBFEB55C4757170B603A8CA2340D
2022-01-10T00:00:00.000Z|CADCHF|ny|2022-01-11|SHORT|2022-01-11T15:02:00.000Z|2022-01-11T15:02:00.000Z,2022-01-10T00:00:00.000Z,CADCHF,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.470665,0.032677,0.666036,0.000296,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.156888,0.2,0.6,false,0.05,,2022-01-11T15:02:00.000Z,2022-01-11T15:02:00.000Z,2022-01-11T15:02:00.000Z,0.051063,0.05,0.075484,0.05,0,1_BAR,true,-0.122432,0.122432,0.117021,E004E24D6164FBD71794B58651941136E3B765C166CD0A40FEA880C2146A9CF7
2022-01-10T00:00:00.000Z|CADCHF|ny|2022-01-14|LONG|2022-01-14T13:57:00.000Z|2022-01-14T13:59:00.000Z,2022-01-10T00:00:00.000Z,CADCHF,LONG,LONG,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.765941,0.04067,0.475105,0.000296,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.255314,0.255314,0.765941,true,0.063828,,2022-01-14T13:57:00.000Z,2022-01-14T13:58:00.000Z,2022-01-14T13:59:00.000Z,0.051062,0.05,0.062163,0.05,2,2_BAR,false,-0.117021,0.122432,0.117021,021BA2474B8959A92468D8993AD1A1A5832A56282CF9EA29D23DC8D6AFC8353B
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-11|SHORT|2022-01-11T13:51:00.000Z|2022-01-11T13:52:00.000Z,2022-01-10T00:00:00.000Z,CADJPY,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.587445,0.051304,0.705954,0.011052,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.195815,0.2,0.6,false,0.05,,2022-01-11T13:51:00.000Z,2022-01-11T13:52:00.000Z,2022-01-11T13:52:00.000Z,0.058617,0.05,0.06244,0.05,1,2_BAR,false,-0.122432,0.122432,1.458613,F6A96487BCF89F544E392529A95EC8270BEABE3304BAE209ACB5401DB412C306
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-11|SHORT|2022-01-11T13:52:00.000Z|2022-01-11T13:52:00.000Z,2022-01-10T00:00:00.000Z,CADJPY,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.587445,0.051304,0.705954,0.011052,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.195815,0.2,0.6,false,0.05,,2022-01-11T13:52:00.000Z,2022-01-11T13:52:00.000Z,2022-01-11T13:52:00.000Z,0.054794,0.05,0.06244,0.05,0,1_BAR,false,-0.122432,0.122432,1.458613,1509542A9E910F0A22D3533225CA89CBAE74A2F087CE6548FC973E15B40F7FDA
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-14|LONG|2022-01-14T14:36:00.000Z|2022-01-14T14:37:00.000Z,2022-01-10T00:00:00.000Z,CADJPY,LONG,LONG,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.662628,0.035427,0.572154,0.011052,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.220876,0.220876,0.662628,true,0.055219,,2022-01-14T14:36:00.000Z,2022-01-14T14:37:00.000Z,2022-01-14T14:37:00.000Z,0.068811,0.05,0.064989,0.05,1,2_BAR,false,-1.458613,0.122432,1.458613,BA04A581B0EC623570BC954039F50F546145C76159D6EC564DA2F2D4E67EA065
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-14|LONG|2022-01-14T14:55:00.000Z|2022-01-14T14:56:00.000Z,2022-01-10T00:00:00.000Z,CADJPY,LONG,LONG,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.662628,0.035427,0.572154,0.011052,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.220876,0.220876,0.662628,true,0.055219,,2022-01-14T14:55:00.000Z,2022-01-14T14:56:00.000Z,2022-01-14T14:56:00.000Z,0.093022,0.05,0.080279,0.05,1,2_BAR,false,-1.458613,0.122432,1.458613,B5D95B12B990B2038D2ED972282AB1F802D0098A4E71E4EEB6DE9943A91CFA41
2022-01-10T00:00:00.000Z|CADJPY|ny|2022-01-14|LONG|2022-01-14T14:56:00.000Z|2022-01-14T14:56:00.000Z,2022-01-10T00:00:00.000Z,CADJPY,LONG,LONG,1,-1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.662628,0.035427,0.572154,0.011052,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.220876,0.220876,0.662628,true,0.055219,,2022-01-14T14:56:00.000Z,2022-01-14T14:56:00.000Z,2022-01-14T14:56:00.000Z,0.07136,0.05,0.080279,0.05,0,1_BAR,false,-1.458613,0.122432,1.458613,BAE08B527B11FB59AE08DD914CD24229C12B67DE1C144EE99608B7792C514968
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-10|SHORT|2022-01-10T16:05:00.000Z|2022-01-10T16:06:00.000Z,2022-01-10T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.686164,0.017032,0.862195,0.000396,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.228721,0.228721,0.686164,true,0.05718,,2022-01-10T16:05:00.000Z,2022-01-10T16:06:00.000Z,2022-01-10T16:06:00.000Z,0.089812,0.05,0.073646,0.05,1,2_BAR,false,-0.065812,-0.060852,-0.065812,0E58C1732E3C1D67F91A676752D24FB4212D78A4611E8D27F48B32C9706C89F1
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-10|SHORT|2022-01-10T16:06:00.000Z|2022-01-10T16:06:00.000Z,2022-01-10T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.686164,0.017032,0.862195,0.000396,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.228721,0.228721,0.686164,true,0.05718,,2022-01-10T16:06:00.000Z,2022-01-10T16:06:00.000Z,2022-01-10T16:06:00.000Z,0.062869,0.05,0.073646,0.05,0,1_BAR,false,-0.065812,-0.060852,-0.065812,C6AF7DE84C661321796EAD9CF77C9BBF67746E78028E366A7EBAE24E16C0763B
2022-01-10T00:00:00.000Z|EURAUD|ny|2022-01-11|SHORT|2022-01-11T14:51:00.000Z|2022-01-11T14:52:00.000Z,2022-01-10T00:00:00.000Z,EURAUD,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.458041,0.047227,0.589168,0.000396,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.15268,0.2,0.6,false,0.05,,2022-01-11T14:51:00.000Z,2022-01-11T14:52:00.000Z,2022-01-11T14:52:00.000Z,0.050295,0.05,0.081729,0.05,1,2_BAR,false,-0.065812,-0.060852,-0.065812,2E96F1CA80F98D58FC9E5881F373DB2008F8BEB5DF3CECDBCD4F6E2946498715
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-10|SHORT|2022-01-10T15:45:00.000Z|2022-01-10T15:46:00.000Z,2022-01-10T00:00:00.000Z,EURCAD,LONG,SHORT,-1,1,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.8513,0.037082,0.942048,0.001509,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.283767,0.283767,0.8513,true,0.070942,,2022-01-10T15:45:00.000Z,2022-01-10T15:46:00.000Z,2022-01-10T15:46:00.000Z,0.06482,0.05,0.086426,0.05,1,2_BAR,true,0.060852,-0.060852,0.122432,1D274E278F9C854AE75E3B06DB4C9CF23981F0A2A3A10A21ED2A27558EDB9314
2022-01-10T00:00:00.000Z|EURCAD|ny|2022-01-10|SHORT|2022-01-10T15:46:00.000Z|2022-01-10T15:46:00.000Z,2022-01-10T00:00:00.000Z,EURCAD,LONG,SHORT,-1,1,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,0.8513,0.037082,0.942048,0.001509,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.283767,0.283767,0.8513,true,0.070942,,2022-01-10T15:46:00.000Z,2022-01-10T15:46:00.000Z,2022-01-10T15:46:00.000Z,0.054016,0.05,0.086426,0.05,0,1_BAR,true,0.060852,-0.060852,0.122432,A1E23E8A847135EF7445048D1E71523F893FEFE65FACDAA3727BACD5DB58A686
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-12|LONG|2022-01-12T01:47:00.000Z|2022-01-12T01:48:00.000Z,2022-01-10T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.58986,0.051671,0.731384,0.001509,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.19662,0.2,0.6,false,0.05,,2022-01-12T01:47:00.000Z,2022-01-12T01:48:00.000Z,2022-01-12T01:48:00.000Z,0.06374,0.05,0.071302,0.05,1,2_BAR,true,-0.122432,-0.060852,0.122432,A0DBDA4D9F23F7FDB14383E039307D85093CF33BCBEE1DD76D17A228C4831731
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-12|LONG|2022-01-12T01:48:00.000Z|2022-01-12T01:48:00.000Z,2022-01-10T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.58986,0.051671,0.731384,0.001509,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.19662,0.2,0.6,false,0.05,,2022-01-12T01:48:00.000Z,2022-01-12T01:48:00.000Z,2022-01-12T01:48:00.000Z,0.056177,0.05,0.071302,0.05,0,1_BAR,false,-0.122432,-0.060852,0.122432,AA8A8A2622AC3969B9892716638796BC25836A9FBE60A4EBA1B1AF3C9904377C
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-12|LONG|2022-01-12T07:12:00.000Z|2022-01-12T07:13:00.000Z,2022-01-10T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.58986,0.051671,0.731384,0.001509,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.19662,0.2,0.6,false,0.05,,2022-01-12T07:12:00.000Z,2022-01-12T07:13:00.000Z,2022-01-12T07:13:00.000Z,0.068061,0.05,0.055097,0.05,1,2_BAR,false,-0.122432,-0.060852,0.122432,7DA924CDAC96DCD168CA34E469C4FD77637CE799CFE307D76E1AAFA7F32AFE0B
2022-01-10T00:00:00.000Z|EURCAD|asia_london|2022-01-12|LONG|2022-01-12T07:13:00.000Z|2022-01-12T07:13:00.000Z,2022-01-10T00:00:00.000Z,EURCAD,LONG,LONG,1,-1,asia_london|2022-01-12,ASIA_LONDON,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,0.58986,0.051671,0.731384,0.001509,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.19662,0.2,0.6,false,0.05,,2022-01-12T07:13:00.000Z,2022-01-12T07:13:00.000Z,2022-01-12T07:13:00.000Z,0.051856,0.05,0.055097,0.05,0,1_BAR,false,-0.122432,-0.060852,0.122432,CB2E71D3C8B610A744CEB3A8D1671BCC7AFD265E0C0F6AC036807B36B30D70C5
2022-01-10T00:00:00.000Z|EURCHF|ny|2022-01-13|LONG|2022-01-13T15:02:00.000Z|2022-01-13T15:03:00.000Z,2022-01-10T00:00:00.000Z,EURCHF,LONG,LONG,1,-1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.962161,0.043353,0.714498,0.002077,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.32072,0.3,0.9,true,0.075,,2022-01-13T15:02:00.000Z,2022-01-13T15:03:00.000Z,2022-01-13T15:03:00.000Z,0.109586,0.05,0.070135,0.05,1,2_BAR,false,-0.117021,-0.060852,0.117021,2AECC12966CA135DA1EBD21C3721003F4E498D8283ABBEA14234BFEDB29DAA14
2022-01-10T00:00:00.000Z|EURGBP|ny|2022-01-12|SHORT|2022-01-12T15:58:00.000Z|2022-01-12T15:59:00.000Z,2022-01-10T00:00:00.000Z,EURGBP,LONG,SHORT,-1,1,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.358425,0.061794,0.735714,0.000712,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.119475,0.2,0.6,false,0.05,,2022-01-12T15:58:00.000Z,2022-01-12T15:59:00.000Z,2022-01-12T15:59:00.000Z,0.051203,0.05,0.053898,0.05,1,2_BAR,false,-0.102094,-0.060852,-0.102094,FFFC8911ED346CFBCDCAA9068F367A5E9CCB3409BD5B217D8C1060E95A9FE5DE
2022-01-10T00:00:00.000Z|EURJPY|ny|2022-01-10|LONG|2022-01-10T16:17:00.000Z|2022-01-10T16:18:00.000Z,2022-01-10T00:00:00.000Z,EURJPY,LONG,LONG,1,-1,ny|2022-01-10,NY,2022-01-10T00:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T13:00:00.000Z,2022-01-10T21:00:00.000Z,1.151364,0.021226,0.471012,0.0168,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.383788,0.3,0.9,true,0.075,,2022-01-10T16:17:00.000Z,2022-01-10T16:18:00.000Z,2022-01-10T16:18:00.000Z,0.064229,0.05,0.068986,0.05,1,2_BAR,false,-1.458613,-0.060852,1.458613,93FDE93F086056B94C040105FF3F4A9449FE5D598EF2E40E6E9D9AFF84E60113
2022-01-10T00:00:00.000Z|EURJPY|ny|2022-01-12|SHORT|2022-01-12T15:22:00.000Z|2022-01-12T15:23:00.000Z,2022-01-10T00:00:00.000Z,EURJPY,LONG,SHORT,-1,1,ny|2022-01-12,NY,2022-01-12T00:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T13:00:00.000Z,2022-01-12T21:00:00.000Z,0.328281,0.003905,0.626827,0.0168,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.109427,0.2,0.6,false,0.05,,2022-01-12T15:22:00.000Z,2022-01-12T15:23:00.000Z,2022-01-12T15:23:00.000Z,0.097533,0.05,0.083259,0.05,1,2_BAR,false,0.060852,-0.060852,1.458613,27ADB45E8D7E5668B92B1395187B2F0DDE3C3ABC6815E816CEE4F87D221252B4
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-11|SHORT|2022-01-11T14:45:00.000Z|2022-01-11T14:46:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.59087,0.024129,0.531585,0.000422,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.196957,0.2,0.6,false,0.05,,2022-01-11T14:45:00.000Z,2022-01-11T14:46:00.000Z,2022-01-11T14:46:00.000Z,0.1077,0.05,0.057309,0.05,1,2_BAR,true,-0.078866,-0.060852,-0.078866,0254EA6A6FC837B8DAC53E3C89C7B9D629DE57B89D7236CE1AEB78A780F89ECE
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-11|SHORT|2022-01-11T14:46:00.000Z|2022-01-11T14:46:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.59087,0.024129,0.531585,0.000422,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.196957,0.2,0.6,false,0.05,,2022-01-11T14:46:00.000Z,2022-01-11T14:46:00.000Z,2022-01-11T14:46:00.000Z,0.068177,0.05,0.057309,0.05,0,1_BAR,false,-0.078866,-0.060852,-0.078866,FA42E7EE71694258174A5B4B52AA53CA070E32BEC365E5065ACFED3BD9F002F0
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-11|SHORT|2022-01-11T15:22:00.000Z|2022-01-11T15:23:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.59087,0.024129,0.531585,0.000422,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.196957,0.2,0.6,false,0.05,,2022-01-11T15:22:00.000Z,2022-01-11T15:23:00.000Z,2022-01-11T15:23:00.000Z,0.11264,0.05,0.055332,0.05,1,2_BAR,true,-0.078866,-0.060852,-0.078866,B67838EC0DA9AE7CCC32DBFDFD42732E10E8891D2BA7F3DAF0DC5ED0CE8A62FB
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-11|SHORT|2022-01-11T15:23:00.000Z|2022-01-11T15:23:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-11,NY,2022-01-11T00:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T13:00:00.000Z,2022-01-11T21:00:00.000Z,0.59087,0.024129,0.531585,0.000422,1,low,0.6,false,normal,dead_chop_cost_churn,false,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.196957,0.2,0.6,false,0.05,,2022-01-11T15:23:00.000Z,2022-01-11T15:23:00.000Z,2022-01-11T15:23:00.000Z,0.062249,0.05,0.055332,0.05,0,1_BAR,false,-0.078866,-0.060852,-0.078866,E5A06CE497B6756415EB1EFDE0F5FA4BC442E8CA05CA641185468E3BE71B055E
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-13|LONG|2022-01-13T15:50:00.000Z|2022-01-13T15:51:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,LONG,1,-1,ny|2022-01-13,NY,2022-01-13T00:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T13:00:00.000Z,2022-01-13T21:00:00.000Z,0.620511,0.026013,0.529609,0.000422,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.206837,0.206837,0.620511,true,0.051709,,2022-01-13T15:50:00.000Z,2022-01-13T15:51:00.000Z,2022-01-13T15:51:00.000Z,0.055333,0.05,0.079046,0.05,1,2_BAR,true,-0.060852,-0.060852,-0.078866,0CAC204AF26EA79E715B40B247E5CBFDAE7D2544569358BC4E3C5B588481D170
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-14|SHORT|2022-01-14T13:52:00.000Z|2022-01-14T13:53:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.606679,0.053371,0.339899,0.000422,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.202226,0.202226,0.606679,true,0.050557,,2022-01-14T13:52:00.000Z,2022-01-14T13:53:00.000Z,2022-01-14T13:53:00.000Z,0.126474,0.05,0.095844,0.05,1,2_BAR,true,-0.078866,-0.060852,-0.078866,E893C86C40A6188A0E8D21EF6500E0E2286013C0AFF670562D67FFBC583A5B94
2022-01-10T00:00:00.000Z|EURNZD|ny|2022-01-14|SHORT|2022-01-14T13:53:00.000Z|2022-01-14T13:53:00.000Z,2022-01-10T00:00:00.000Z,EURNZD,LONG,SHORT,-1,1,ny|2022-01-14,NY,2022-01-14T00:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T13:00:00.000Z,2022-01-14T21:00:00.000Z,0.606679,0.053371,0.339899,0.000422,1,low,0.6,true,normal,harvestable_chop_candidate,true,0.2,0.05,gate90d_range_box_slots_cost_clamped_v0,0.202226,0.202226,0.606679,true,0.050557,,2022-01-14T13:53:00.000Z,2022-01-14T13:53:00.000Z,2022-01-14T13:53:00.000Z,0.088927,0.05,0.095844,0.05,0,1_BAR,false,-0.078866,-0.060852,-0.078866,0385FEA40C07C9222EA501EA863F546517178E310F2E3039497FAC39E52F8B1C
