row_key,week_open_utc,pair,candidate_b_side,session_id,session_label,range_start_utc,range_end_utc,entry_start_utc,entry_end_utc,session_range_adr,entry_path_efficiency,entry_range_adr,range_ratio_pair,efficiency_bucket,range_floor_adr,range_condition_pass,range_expansion_bucket,geometry_regime,geometry_harvestable_candidate,adaptive_spacing_formula_id,adaptive_spacing_raw_adr,adaptive_spacing_adr,adaptive_spacing_range_floor_adr,adaptive_range_condition_pass,adaptive_signal_adr_brick,adaptive_spacing_tradability_pass,trigger_candidates,long_trigger_candidates,short_trigger_candidates,content_hash
2022-01-31T00:00:00.000Z|NZDJPY|ny|2022-02-04,2022-01-31T00:00:00.000Z,NZDJPY,LONG,ny|2022-02-04,NY,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T21:00:00.000Z,1.047709,0.066103,0.435597,0.993921,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.349236,0.3,0.9,true,0.075,,0,0,0,22BE10B60A61EF871E75E2E69263E97392C8AD3B05419D417AEBFFD92B9CD20E
2022-01-31T00:00:00.000Z|NZDUSD|ny|2022-01-31,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,ny|2022-01-31,NY,2022-01-31T00:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,0.703727,0.016347,0.603919,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.234576,0.234576,0.703727,true,0.058644,,1,0,1,149A1AA5783DF4556A34D7D92B734974A57FFDEAE0F937780B6E5B9E2774D266
2022-01-31T00:00:00.000Z|NZDUSD|asia_london|2022-02-01,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,asia_london|2022-02-01,ASIA_LONDON,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,0.603919,0.055278,0.893191,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.201306,0.201306,0.603919,true,0.050327,,0,0,0,4E673F1CA99014534BC70102F370FBC3BB402D95C7B8CA4FE12747CCEED64347
2022-01-31T00:00:00.000Z|NZDUSD|ny|2022-02-01,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,ny|2022-02-01,NY,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,0.893191,0.08903,0.842442,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.29773,0.29773,0.893191,true,0.074433,,0,0,0,77F14B9487B0194315F4DFC2176BB40D14D92438E00595E0274CF1663FDE85FA
2022-01-31T00:00:00.000Z|NZDUSD|asia_london|2022-02-02,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,asia_london|2022-02-02,ASIA_LONDON,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,0.842442,0.030315,0.412763,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.280814,0.280814,0.842442,true,0.070203,,0,0,0,929546CFD8B68509A201151B3E090B01A0439BCAB260A8D972577EF4F261570E
2022-01-31T00:00:00.000Z|NZDUSD|ny|2022-02-02,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.412763,0.049403,0.647902,0.942222,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.137588,0.2,0.6,false,0.05,,0,0,0,3D1131BFA498DD5005BBCC1848C612455A90B6AE8C7AA239E56DB9CD5C24BE91
2022-01-31T00:00:00.000Z|NZDUSD|asia_london|2022-02-03,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,asia_london|2022-02-03,ASIA_LONDON,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,0.647902,0.066784,0.658052,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.215967,0.215967,0.647902,true,0.053992,,0,0,0,0E9D6156FE1D2BE71CC80F14CCD6CD72EBD71820750E9DD57621E3D5FB1DEA8E
2022-01-31T00:00:00.000Z|NZDUSD|ny|2022-02-03,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,ny|2022-02-03,NY,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,0.658052,0.021959,0.735868,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.219351,0.219351,0.658052,true,0.054838,,0,0,0,14746C53AC7DE12A1AC63837E602CA05344C3AABDC016560A0592D2F71E9FDA3
2022-01-31T00:00:00.000Z|NZDUSD|asia_london|2022-02-04,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,asia_london|2022-02-04,ASIA_LONDON,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,0.735868,0.061641,1.07589,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.245289,0.245289,0.735868,true,0.061322,,0,0,0,2B960CFAFA28C422022FD077FF457917D0FCAF1DEF8DD210F604938F06147145
2022-01-31T00:00:00.000Z|NZDUSD|ny|2022-02-04,2022-01-31T00:00:00.000Z,NZDUSD,SHORT,ny|2022-02-04,NY,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T21:00:00.000Z,1.07589,0.129266,0.749401,0.942222,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.35863,0.3,0.9,true,0.075,,0,0,0,028016532E66A8DF4E772F68F72DEC602E7CC26274546EA96752B1457D0AF7F9
2022-01-31T00:00:00.000Z|USDCAD|ny|2022-01-31,2022-01-31T00:00:00.000Z,USDCAD,LONG,ny|2022-01-31,NY,2022-01-31T00:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,0.584249,0.04828,0.894432,0.848385,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.19475,0.2,0.6,false,0.05,,2,2,0,160A2725463F08885D12463A011DD32FF95B39031BE53EEA4E0862A834A2A4E7
2022-01-31T00:00:00.000Z|USDCAD|asia_london|2022-02-01,2022-01-31T00:00:00.000Z,USDCAD,LONG,asia_london|2022-02-01,ASIA_LONDON,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,0.894432,0.027081,0.714908,0.848385,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.298144,0.298144,0.894432,true,0.074536,,0,0,0,5BDAA2B2E9C87A8A44009D9D25942946A23CBCE27A33B969CA2C75768E93E26E
2022-01-31T00:00:00.000Z|USDCAD|ny|2022-02-01,2022-01-31T00:00:00.000Z,USDCAD,LONG,ny|2022-02-01,NY,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,0.714908,0.017818,0.527948,0.848385,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.238303,0.238303,0.714908,true,0.059576,,0,0,0,C0734D2BAECA466F356833440721BFF7669DFDAB595D8678662F3F1848A90369
2022-01-31T00:00:00.000Z|USDCAD|asia_london|2022-02-02,2022-01-31T00:00:00.000Z,USDCAD,LONG,asia_london|2022-02-02,ASIA_LONDON,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,0.527948,0.051493,0.446154,0.848385,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.175983,0.2,0.6,false,0.05,,0,0,0,B4498B62647F2602B97287D9C1D7E3099C110DE1EDB095D164FF20F347A3D974
2022-01-31T00:00:00.000Z|USDCAD|ny|2022-02-02,2022-01-31T00:00:00.000Z,USDCAD,LONG,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.446154,0.019272,0.592747,0.848385,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.148718,0.2,0.6,false,0.05,,0,0,0,89A5F3BC18642F0BD513A4B8E006AEB7B9A1E94F6FF18EB8CC6F4A32B55DD72C
2022-01-31T00:00:00.000Z|USDCAD|asia_london|2022-02-03,2022-01-31T00:00:00.000Z,USDCAD,LONG,asia_london|2022-02-03,ASIA_LONDON,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,0.592747,0.009297,0.450402,0.848385,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.197582,0.2,0.6,false,0.05,,0,0,0,8DE7973FF4381B7AA738639BFE96B4615CA62333BECD289CB85EB7E8A08792DD
2022-01-31T00:00:00.000Z|USDCAD|ny|2022-02-03,2022-01-31T00:00:00.000Z,USDCAD,LONG,ny|2022-02-03,NY,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,0.450402,0.009434,0.480146,0.848385,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.150134,0.2,0.6,false,0.05,,1,1,0,3C73747C1929E2C9B335CD224F2E0BE04CF2164F6494269784B4EBF88A1B8FF9
2022-01-31T00:00:00.000Z|USDCAD|asia_london|2022-02-04,2022-01-31T00:00:00.000Z,USDCAD,LONG,asia_london|2022-02-04,ASIA_LONDON,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,0.480146,0.052397,0.751025,0.848385,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.160049,0.2,0.6,false,0.05,,0,0,0,B18A7C55FCC3A91F4FF6950402B6F59B1D4325F55F2865AD6BBBED0ABB0C7BE4
2022-01-31T00:00:00.000Z|USDCAD|ny|2022-02-04,2022-01-31T00:00:00.000Z,USDCAD,LONG,ny|2022-02-04,NY,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T21:00:00.000Z,0.751025,0.120612,0.769084,0.848385,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.250342,0.250342,0.751025,true,0.062585,,0,0,0,17959E08EE82137477CE2618A3B8F8454D8F33471191154D756D2807DE3BC096
2022-01-31T00:00:00.000Z|USDCHF|ny|2022-01-31,2022-01-31T00:00:00.000Z,USDCHF,LONG,ny|2022-01-31,NY,2022-01-31T00:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,0.594809,0.122299,1.247026,0.961687,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.19827,0.2,0.6,false,0.05,,4,4,0,3F97C603660E80BCF5B1C237CC87B05C1D24236191CE492C053027DD4C080D3E
2022-01-31T00:00:00.000Z|USDCHF|asia_london|2022-02-01,2022-01-31T00:00:00.000Z,USDCHF,LONG,asia_london|2022-02-01,ASIA_LONDON,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,1.247026,0.115513,1.160914,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.415675,0.3,0.9,true,0.075,,0,0,0,8639C01ED0BE36D800D6CCF30F0C8A99BABFB3804070023CE3BEB2C8F7F39266
2022-01-31T00:00:00.000Z|USDCHF|ny|2022-02-01,2022-01-31T00:00:00.000Z,USDCHF,LONG,ny|2022-02-01,NY,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,1.160914,0.004329,0.414612,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.386971,0.3,0.9,true,0.075,,0,0,0,93D5172C315A58355B01E90E89AA74B7E1D2B2BF43B36AD0C5F3AFED0333B6AE
2022-01-31T00:00:00.000Z|USDCHF|asia_london|2022-02-02,2022-01-31T00:00:00.000Z,USDCHF,LONG,asia_london|2022-02-02,ASIA_LONDON,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,0.414612,0.063624,0.647433,0.961687,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.138204,0.2,0.6,false,0.05,,0,0,0,F1F96641C5D63034B7ECB44E79F36C905FBCE0A96F62D069EBFD157FD620BB3B
2022-01-31T00:00:00.000Z|USDCHF|ny|2022-02-02,2022-01-31T00:00:00.000Z,USDCHF,LONG,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.647433,0.02027,0.382719,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.215811,0.215811,0.647433,true,0.053953,,0,0,0,1832D8BB95541E8E1641038F60CF7608EC368F36CA31708FDAA9724CCA09F2BE
2022-01-31T00:00:00.000Z|USDCHF|asia_london|2022-02-03,2022-01-31T00:00:00.000Z,USDCHF,LONG,asia_london|2022-02-03,ASIA_LONDON,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,0.382719,0.064212,0.75587,0.961687,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.127573,0.2,0.6,false,0.05,,0,0,0,D50878B283345B60B3A2C9FD51E0E82B1814F1AF9565F8182FFE42317F31659F
2022-01-31T00:00:00.000Z|USDCHF|ny|2022-02-03,2022-01-31T00:00:00.000Z,USDCHF,LONG,ny|2022-02-03,NY,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,0.75587,0.009705,0.826035,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.251957,0.251957,0.75587,true,0.062989,,2,2,0,419D60B114930815EA8748B73565B98F9C061F40FEB33207C031073BF7A4C2B9
2022-01-31T00:00:00.000Z|USDCHF|asia_london|2022-02-04,2022-01-31T00:00:00.000Z,USDCHF,LONG,asia_london|2022-02-04,ASIA_LONDON,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,0.826035,0.032258,0.655406,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.275345,0.275345,0.826035,true,0.068836,,0,0,0,1CDBD9D2DB552B56E92105ADD6730E91E63AB6960AB3043D24B6B22222601AC3
2022-01-31T00:00:00.000Z|USDCHF|ny|2022-02-04,2022-01-31T00:00:00.000Z,USDCHF,LONG,ny|2022-02-04,NY,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T21:00:00.000Z,0.655406,0.0836,0.700057,0.961687,low,0.6,true,normal,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.218469,0.218469,0.655406,true,0.054617,,0,0,0,C9228C644ADB95FAD4358FE0CB341297942C121A6D2CFD0940EC10B16126CD68
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-01-31,2022-01-31T00:00:00.000Z,USDJPY,LONG,ny|2022-01-31,NY,2022-01-31T00:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,0.377066,0.070084,0.854479,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.125689,0.2,0.6,false,0.05,,1,1,0,A634285F3BD480DAA61B3047540D863C28EC8DEC6B858F500FB82A6A94561E87
2022-01-31T00:00:00.000Z|USDJPY|asia_london|2022-02-01,2022-01-31T00:00:00.000Z,USDJPY,LONG,asia_london|2022-02-01,ASIA_LONDON,2022-01-31T13:00:00.000Z,2022-01-31T21:00:00.000Z,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,0.854479,0.071474,0.956347,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.284826,0.284826,0.854479,true,0.071207,,0,0,0,1D62E9062BAC77E7CAAB4D6EC0D5D96A0D7287FB9975C8BD21CA278956F3B273
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-01,2022-01-31T00:00:00.000Z,USDJPY,LONG,ny|2022-02-01,NY,2022-02-01T00:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,0.956347,0.006354,0.39075,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.318782,0.3,0.9,true,0.075,,0,0,0,15E18B88301D9804D51B858A98B182DCE7938097ADFFDAE37BB7973C082C41B4
2022-01-31T00:00:00.000Z|USDJPY|asia_london|2022-02-02,2022-01-31T00:00:00.000Z,USDJPY,LONG,asia_london|2022-02-02,ASIA_LONDON,2022-02-01T13:00:00.000Z,2022-02-01T21:00:00.000Z,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,0.39075,0.098644,0.842316,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.13025,0.2,0.6,false,0.05,,0,0,0,68ADC8BBB76CA9E628A3D3E87025F8B305CF5DDA91F5A0685A789F51A0EE6840
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-02,2022-01-31T00:00:00.000Z,USDJPY,LONG,ny|2022-02-02,NY,2022-02-02T00:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,0.842316,0.057266,0.471332,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.280772,0.280772,0.842316,true,0.070193,,3,3,0,77C5C18915D99D886D41FBC33FF1AAB808457DEB4F3EA107E23344E345A8E18A
2022-01-31T00:00:00.000Z|USDJPY|asia_london|2022-02-03,2022-01-31T00:00:00.000Z,USDJPY,LONG,asia_london|2022-02-03,ASIA_LONDON,2022-02-02T13:00:00.000Z,2022-02-02T21:00:00.000Z,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,0.471332,0.091299,0.986756,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.157111,0.2,0.6,false,0.05,,0,0,0,732A555E47570D4DB8AB6E78B90F42122E6BBC58AD4E971AD8D55E602AA3B89D
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-03,2022-01-31T00:00:00.000Z,USDJPY,LONG,ny|2022-02-03,NY,2022-02-03T00:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,0.986756,0.020919,0.337534,0.769472,low,0.6,true,compressed,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.328919,0.3,0.9,true,0.075,,0,0,0,E3CACA62E2FE1865605855DD7C6CCF1A745F1F2FA14E67EFC6FF779BD15D9183
2022-01-31T00:00:00.000Z|USDJPY|asia_london|2022-02-04,2022-01-31T00:00:00.000Z,USDJPY,LONG,asia_london|2022-02-04,ASIA_LONDON,2022-02-03T13:00:00.000Z,2022-02-03T21:00:00.000Z,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,0.337534,0.008621,0.576241,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.112511,0.2,0.6,false,0.05,,1,0,1,FBA4D84C410D7BDD1AFF647A95F07A213BE199CDBCFACA356A7BD3131C1DFC5C
2022-01-31T00:00:00.000Z|USDJPY|ny|2022-02-04,2022-01-31T00:00:00.000Z,USDJPY,LONG,ny|2022-02-04,NY,2022-02-04T00:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T13:00:00.000Z,2022-02-04T21:00:00.000Z,0.576241,0.113148,0.863602,0.769472,low,0.6,false,compressed,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.19208,0.2,0.6,false,0.05,,0,0,0,C6E767804363CC08ADC265A0D77A68FBF15AC20BE06445652E47C5ACF4B7B439
2022-02-07T00:00:00.000Z|AUDCAD|ny|2022-02-07,2022-02-07T00:00:00.000Z,AUDCAD,LONG,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.483275,0.040162,0.514861,1.234052,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.161092,0.2,0.6,false,0.05,,0,0,0,4E10F144CE4EF1103D45A62CCDC0C9B2B9D6E4AA5B57F4B4BBFBFFBF29A827B7
2022-02-07T00:00:00.000Z|AUDCAD|asia_london|2022-02-08,2022-02-07T00:00:00.000Z,AUDCAD,LONG,asia_london|2022-02-08,ASIA_LONDON,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,2022-02-08T00:00:00.000Z,2022-02-08T13:00:00.000Z,0.514861,0.034324,0.40115,1.234052,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.17162,0.2,0.6,false,0.05,,0,0,0,FEC49B56AA73D1F773D4B9C33355ABFD5B8FEA3E6A9F74424834C94CD2600821
2022-02-07T00:00:00.000Z|AUDCAD|ny|2022-02-08,2022-02-07T00:00:00.000Z,AUDCAD,LONG,ny|2022-02-08,NY,2022-02-08T00:00:00.000Z,2022-02-08T13:00:00.000Z,2022-02-08T13:00:00.000Z,2022-02-08T21:00:00.000Z,0.40115,0.084097,0.571717,1.234052,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.133717,0.2,0.6,false,0.05,,0,0,0,F21E60BA14EFF4735C6A37F1C35D035CB5B2EE06C86BB63D3D34FDF3584F1EA1
2022-02-07T00:00:00.000Z|AUDCAD|asia_london|2022-02-09,2022-02-07T00:00:00.000Z,AUDCAD,LONG,asia_london|2022-02-09,ASIA_LONDON,2022-02-08T13:00:00.000Z,2022-02-08T21:00:00.000Z,2022-02-09T00:00:00.000Z,2022-02-09T13:00:00.000Z,0.571717,0.056286,0.578035,1.234052,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.190572,0.2,0.6,false,0.05,,0,0,0,318D2E8C1D4972CF8E476FD147A99C23DFCF96E87C1D42A9F14CBD9D4AA4DFDF
2022-02-07T00:00:00.000Z|AUDCAD|ny|2022-02-09,2022-02-07T00:00:00.000Z,AUDCAD,LONG,ny|2022-02-09,NY,2022-02-09T00:00:00.000Z,2022-02-09T13:00:00.000Z,2022-02-09T13:00:00.000Z,2022-02-09T21:00:00.000Z,0.578035,0.024033,0.44853,1.234052,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.192678,0.2,0.6,false,0.05,,0,0,0,E495ACE9618D7BFA309B12B9A02EF454E30DC6386565481DCA5EE3CD652C5319
2022-02-07T00:00:00.000Z|AUDCAD|asia_london|2022-02-10,2022-02-07T00:00:00.000Z,AUDCAD,LONG,asia_london|2022-02-10,ASIA_LONDON,2022-02-09T13:00:00.000Z,2022-02-09T21:00:00.000Z,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,0.44853,0.050353,0.650683,1.234052,low,0.6,false,expanded,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.14951,0.2,0.6,false,0.05,,0,0,0,AD172E78BF204F6C1A2A36409FF351DB903829BF85A5265C712F8A1363C8814A
2022-02-07T00:00:00.000Z|AUDCAD|ny|2022-02-10,2022-02-07T00:00:00.000Z,AUDCAD,LONG,ny|2022-02-10,NY,2022-02-10T00:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,0.650683,0.007216,1.261883,1.234052,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.216894,0.216894,0.650683,true,0.054224,,0,0,0,650809F2061F5D0F551DE2F5F0C5642AAD7E754A0CCF6B470E541D1696027F51
2022-02-07T00:00:00.000Z|AUDCAD|asia_london|2022-02-11,2022-02-07T00:00:00.000Z,AUDCAD,LONG,asia_london|2022-02-11,ASIA_LONDON,2022-02-10T13:00:00.000Z,2022-02-10T21:00:00.000Z,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,1.261883,0.038549,0.933384,1.234052,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.420628,0.3,0.9,true,0.075,,0,0,0,DC3E137AA003176DDF7AC56C7A67932147F9AA03F2D840BBFB4630D0B1D4D5DF
2022-02-07T00:00:00.000Z|AUDCAD|ny|2022-02-11,2022-02-07T00:00:00.000Z,AUDCAD,LONG,ny|2022-02-11,NY,2022-02-11T00:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T13:00:00.000Z,2022-02-11T21:00:00.000Z,0.933384,0.055986,0.379039,1.234052,low,0.6,true,expanded,harvestable_chop_candidate,true,gate90d_range_box_slots_cost_clamped_v0,0.311128,0.3,0.9,true,0.075,,0,0,0,F26C19A3BA7A28A2C55D1CB3EDCFAF31FCA959FC157BFB8A2ECD1B883F9FE7EF
2022-02-07T00:00:00.000Z|AUDCHF|ny|2022-02-07,2022-02-07T00:00:00.000Z,AUDCHF,LONG,ny|2022-02-07,NY,2022-02-07T00:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T13:00:00.000Z,2022-02-07T21:00:00.000Z,0.578962,0.042366,0.448342,1.024504,low,0.6,false,normal,dead_chop_cost_churn,false,gate90d_range_box_slots_cost_clamped_v0,0.192987,0.2,0.6,false,0.05,,2,0,2,DAED54D6275B9053919F5FAA189EC937DEFCD66B948F15443F6F53AAF492CD69
